location_id,location_name,district,state,timestamp,rainfall_24h,rainfall_cumulative_3d,rainfall_intensity_trend,soil_moisture_pct,temperature_c,humidity_pct,seismic_activity,slope_angle,elevation,latitude,longitude,risk_score,risk_category
9,Kohima Town Slope,Kohima,Nagaland,2026-08-27 19:57:09,5.48,16.46,0.314,89.78,20.6,88.7,0.34,35.5,1444,25.6751,94.1086,40.03,Moderate
9,Kohima Town Slope,Kohima,Nagaland,2026-08-28 19:57:09,7.3,18.83,0.368,87.3,22.0,92.2,0.35,35.5,1444,25.6751,94.1086,41.51,Moderate
9,Kohima Town Slope,Kohima,Nagaland,2026-08-29 19:57:09,0.24,13.02,0.017,84.61,19.9,89.2,0.31,35.5,1444,25.6751,94.1086,36.92,Moderate
9,Kohima Town Slope,Kohima,Nagaland,2026-08-30 19:57:09,1.02,8.56,0.107,82.85,22.7,92.0,0.26,35.5,1444,25.6751,94.1086,35.93,Moderate
9,Kohima Town Slope,Kohima,Nagaland,2026-08-31 19:57:09,4.26,5.52,0.653,80.35,20.3,89.3,0.39,35.5,1444,25.6751,94.1086,41.0,Moderate
9,Kohima Town Slope,Kohima,Nagaland,2026-09-01 19:57:09,2.73,8.01,0.303,76.82,21.3,89.7,0.31,35.5,1444,25.6751,94.1086,32.27,Moderate
9,Kohima Town Slope,Kohima,Nagaland,2026-09-02 19:57:09,1.89,8.88,0.191,73.66,18.2,90.1,0.19,35.5,1444,25.6751,94.1086,32.36,Moderate
9,Kohima Town Slope,Kohima,Nagaland,2026-09-03 19:57:09,3.7,8.32,0.397,70.77,22.7,81.5,0.03,35.5,1444,25.6751,94.1086,30.9,Moderate
9,Kohima Town Slope,Kohima,Nagaland,2026-09-04 19:57:09,62.91,68.5,0.905,86.5,22.4,89.1,0.26,35.5,1444,25.6751,94.1086,51.65,High
9,Kohima Town Slope,Kohima,Nagaland,2026-09-05 19:57:09,63.11,129.72,0.483,98.0,23.1,98.3,0.0,35.5,1444,25.6751,94.1086,56.37,High
9,Kohima Town Slope,Kohima,Nagaland,2026-09-06 19:57:09,19.7,145.72,0.134,95.17,20.1,94.1,0.27,35.5,1444,25.6751,94.1086,51.04,High
9,Kohima Town Slope,Kohima,Nagaland,2026-09-07 19:57:09,124.32,207.13,0.597,98.0,21.2,98.4,0.38,35.5,1444,25.6751,94.1086,67.43,High
9,Kohima Town Slope,Kohima,Nagaland,2026-09-08 19:57:09,140.86,284.88,0.493,98.0,23.7,92.7,0.0,35.5,1444,25.6751,94.1086,75.91,Critical
9,Kohima Town Slope,Kohima,Nagaland,2026-09-09 19:57:09,3.23,268.41,0.012,96.18,19.5,92.4,0.02,35.5,1444,25.6751,94.1086,53.06,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-12 19:57:09,2.87,7.18,0.351,40.41,23.6,71.5,0.16,31.0,1325,26.3161,94.5244,19.09,Low
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-13 19:57:09,3.06,7.66,0.354,37.96,21.6,74.9,0.08,31.0,1325,26.3161,94.5244,18.03,Low
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-14 19:57:09,7.4,13.33,0.516,34.36,19.3,77.0,0.05,31.0,1325,26.3161,94.5244,24.48,Low
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-15 19:57:09,11.02,21.48,0.49,31.06,21.3,70.2,0.03,31.0,1325,26.3161,94.5244,21.38,Low
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-16 19:57:09,3.33,21.75,0.146,28.42,23.1,71.0,0.07,31.0,1325,26.3161,94.5244,20.49,Low
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-17 19:57:09,4.42,18.77,0.223,25.79,20.5,65.9,0.23,31.0,1325,26.3161,94.5244,14.0,Low
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-18 19:57:09,1.89,9.64,0.178,23.04,20.8,68.5,0.39,31.0,1325,26.3161,94.5244,17.59,Low
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-19 19:57:09,159.54,165.85,0.956,62.92,22.6,78.2,0.28,31.0,1325,26.3161,94.5244,56.22,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-20 19:57:09,99.89,261.32,0.381,87.9,22.8,95.6,0.31,31.0,1325,26.3161,94.5244,58.05,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-21 19:57:09,0.63,260.06,0.002,84.17,18.9,89.2,0.38,31.0,1325,26.3161,94.5244,48.09,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-22 19:57:09,51.19,151.71,0.335,96.97,23.2,92.1,0.14,31.0,1325,26.3161,94.5244,50.1,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-23 19:57:09,3.75,55.57,0.066,94.19,21.2,95.3,0.38,31.0,1325,26.3161,94.5244,43.84,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-24 19:57:09,2.31,57.25,0.04,92.6,23.9,94.9,0.23,31.0,1325,26.3161,94.5244,45.01,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-25 19:57:09,40.76,46.82,0.852,98.0,19.4,89.8,0.32,31.0,1325,26.3161,94.5244,50.11,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-26 19:57:09,2.29,45.36,0.049,96.29,21.4,97.2,0.05,31.0,1325,26.3161,94.5244,39.3,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-27 19:57:09,6.86,49.91,0.135,94.76,19.0,89.9,0.06,31.0,1325,26.3161,94.5244,43.94,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-28 19:57:09,6.46,15.61,0.389,92.61,22.6,92.3,0.34,31.0,1325,26.3161,94.5244,42.57,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-29 19:57:09,0.68,14.0,0.045,90.74,24.0,88.3,0.4,31.0,1325,26.3161,94.5244,34.93,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-06-30 19:57:09,1.9,9.04,0.19,88.14,22.2,88.0,0.14,31.0,1325,26.3161,94.5244,33.51,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-01 19:57:09,6.04,8.62,0.628,86.35,19.4,89.2,0.3,31.0,1325,26.3161,94.5244,36.86,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-02 19:57:09,4.26,12.2,0.323,83.9,22.6,89.1,0.35,31.0,1325,26.3161,94.5244,30.1,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-03 19:57:09,70.27,80.57,0.861,98.0,21.1,96.1,0.27,31.0,1325,26.3161,94.5244,53.39,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-04 19:57:09,69.65,144.18,0.48,98.0,22.2,98.9,0.37,31.0,1325,26.3161,94.5244,52.61,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-05 19:57:09,2.68,142.6,0.019,95.83,19.0,95.1,0.31,31.0,1325,26.3161,94.5244,43.4,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-06 19:57:09,5.87,78.2,0.074,92.86,19.5,90.9,0.07,31.0,1325,26.3161,94.5244,40.58,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-07 19:57:09,5.38,13.93,0.36,89.28,18.4,87.2,0.18,31.0,1325,26.3161,94.5244,36.91,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-08 19:57:09,28.41,39.66,0.699,87.3,18.5,86.5,0.26,31.0,1325,26.3161,94.5244,46.33,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-09 19:57:09,196.96,230.75,0.85,98.0,24.1,95.7,0.05,31.0,1325,26.3161,94.5244,68.37,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-10 19:57:09,199.9,425.27,0.469,98.0,19.2,95.9,0.23,31.0,1325,26.3161,94.5244,73.13,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-11 19:57:09,7.17,404.03,0.018,94.76,19.9,92.8,0.26,31.0,1325,26.3161,94.5244,52.49,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-12 19:57:09,2.21,209.28,0.011,92.19,23.8,95.0,0.06,31.0,1325,26.3161,94.5244,46.39,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-13 19:57:09,60.51,69.89,0.854,98.0,20.7,92.6,0.38,31.0,1325,26.3161,94.5244,55.93,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-14 19:57:09,3.52,66.24,0.052,95.27,23.9,94.4,0.2,31.0,1325,26.3161,94.5244,38.36,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-15 19:57:09,59.97,124.0,0.48,98.0,19.7,95.7,0.29,31.0,1325,26.3161,94.5244,54.0,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-16 19:57:09,14.74,78.23,0.186,95.07,19.9,92.7,0.06,31.0,1325,26.3161,94.5244,43.09,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-17 19:57:09,7.46,82.17,0.09,91.91,20.0,94.2,0.23,31.0,1325,26.3161,94.5244,41.91,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-18 19:57:09,7.52,29.72,0.245,89.18,21.0,94.7,0.31,31.0,1325,26.3161,94.5244,37.55,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-19 19:57:09,0.03,15.01,0.002,85.3,23.3,89.7,0.37,31.0,1325,26.3161,94.5244,39.75,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-20 19:57:09,5.45,13.0,0.389,82.8,22.2,93.6,0.21,31.0,1325,26.3161,94.5244,32.04,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-21 19:57:09,0.64,6.12,0.09,80.15,23.0,89.5,0.02,31.0,1325,26.3161,94.5244,29.31,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-22 19:57:09,1.53,7.62,0.177,76.91,23.8,88.2,0.03,31.0,1325,26.3161,94.5244,27.91,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-23 19:57:09,5.88,8.05,0.65,75.06,19.5,88.5,0.2,31.0,1325,26.3161,94.5244,31.43,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-24 19:57:09,45.14,52.55,0.843,86.34,20.2,90.6,0.18,31.0,1325,26.3161,94.5244,44.09,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-25 19:57:09,0.3,51.32,0.006,84.7,23.1,85.1,0.32,31.0,1325,26.3161,94.5244,38.09,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-26 19:57:09,3.67,49.11,0.073,81.51,23.6,85.0,0.37,31.0,1325,26.3161,94.5244,37.55,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-27 19:57:09,19.2,23.17,0.794,78.37,21.2,91.6,0.28,31.0,1325,26.3161,94.5244,36.34,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-28 19:57:09,21.2,44.07,0.47,76.75,20.2,89.8,0.07,31.0,1325,26.3161,94.5244,32.83,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-29 19:57:09,162.75,203.15,0.797,98.0,23.3,90.4,0.32,31.0,1325,26.3161,94.5244,70.39,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-30 19:57:09,110.88,294.83,0.375,98.0,23.2,93.6,0.39,31.0,1325,26.3161,94.5244,64.37,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-07-31 19:57:09,2.59,276.22,0.009,94.06,21.8,89.3,0.32,31.0,1325,26.3161,94.5244,52.67,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-01 19:57:09,4.74,118.21,0.04,91.72,19.1,88.5,0.28,31.0,1325,26.3161,94.5244,42.68,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-02 19:57:09,3.51,10.84,0.296,87.91,18.6,86.8,0.24,31.0,1325,26.3161,94.5244,31.0,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-03 19:57:09,0.13,8.38,0.013,85.19,18.4,86.6,0.26,31.0,1325,26.3161,94.5244,36.97,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-04 19:57:09,3.33,6.97,0.418,81.67,23.0,90.5,0.26,31.0,1325,26.3161,94.5244,37.46,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-05 19:57:09,3.3,6.76,0.425,77.83,22.0,82.6,0.2,31.0,1325,26.3161,94.5244,29.82,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-06 19:57:09,5.02,11.65,0.397,74.37,20.5,81.1,0.05,31.0,1325,26.3161,94.5244,29.03,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-07 19:57:09,0.77,9.09,0.076,71.97,22.9,85.6,0.31,31.0,1325,26.3161,94.5244,28.52,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-08 19:57:09,2.21,8.0,0.246,69.98,23.2,86.3,0.19,31.0,1325,26.3161,94.5244,27.88,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-09 19:57:09,53.56,56.54,0.931,83.37,18.6,90.6,0.17,31.0,1325,26.3161,94.5244,47.9,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-10 19:57:09,6.44,62.21,0.102,79.97,18.6,90.4,0.07,31.0,1325,26.3161,94.5244,39.0,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-11 19:57:09,3.88,63.88,0.06,78.18,23.7,89.6,0.13,31.0,1325,26.3161,94.5244,32.66,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-12 19:57:09,54.0,64.32,0.827,91.68,20.3,94.9,0.04,31.0,1325,26.3161,94.5244,47.45,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-13 19:57:09,6.96,64.84,0.106,89.24,19.7,90.9,0.36,31.0,1325,26.3161,94.5244,35.17,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-14 19:57:09,70.31,131.27,0.532,98.0,21.1,93.2,0.29,31.0,1325,26.3161,94.5244,53.13,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-15 19:57:09,7.8,85.07,0.091,95.99,19.1,95.5,0.05,31.0,1325,26.3161,94.5244,42.72,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-16 19:57:09,3.67,81.78,0.044,94.07,20.4,96.8,0.32,31.0,1325,26.3161,94.5244,45.96,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-17 19:57:09,4.89,16.36,0.282,92.14,24.2,95.8,0.34,31.0,1325,26.3161,94.5244,36.09,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-18 19:57:09,148.49,157.05,0.94,98.0,24.3,95.2,0.11,31.0,1325,26.3161,94.5244,68.53,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-19 19:57:09,182.2,335.58,0.541,98.0,22.8,91.8,0.23,31.0,1325,26.3161,94.5244,71.34,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-20 19:57:09,4.73,335.42,0.014,96.13,21.8,88.7,0.02,31.0,1325,26.3161,94.5244,56.27,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-21 19:57:09,6.15,193.08,0.032,94.54,21.6,92.9,0.33,31.0,1325,26.3161,94.5244,53.86,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-22 19:57:09,1.92,12.8,0.139,91.65,18.4,94.4,0.05,31.0,1325,26.3161,94.5244,35.05,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-23 19:57:09,5.18,13.25,0.364,89.92,21.3,89.5,0.34,31.0,1325,26.3161,94.5244,35.58,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-24 19:57:09,0.2,7.3,0.024,87.28,23.0,94.3,0.32,31.0,1325,26.3161,94.5244,36.7,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-25 19:57:09,3.71,9.09,0.368,84.2,23.5,85.2,0.13,31.0,1325,26.3161,94.5244,35.3,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-26 19:57:09,37.68,41.59,0.885,93.62,20.0,97.2,0.32,31.0,1325,26.3161,94.5244,53.11,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-27 19:57:09,0.65,42.04,0.015,89.92,22.8,87.0,0.27,31.0,1325,26.3161,94.5244,38.52,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-28 19:57:09,0.89,39.22,0.022,87.5,22.1,89.3,0.22,31.0,1325,26.3161,94.5244,34.84,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-29 19:57:09,56.11,57.65,0.957,98.0,19.6,99.1,0.05,31.0,1325,26.3161,94.5244,55.37,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-30 19:57:09,7.51,64.51,0.115,95.05,24.1,90.4,0.09,31.0,1325,26.3161,94.5244,44.04,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-08-31 19:57:09,2.14,65.76,0.032,91.85,20.0,87.8,0.19,31.0,1325,26.3161,94.5244,41.31,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-09-01 19:57:09,0.98,10.63,0.084,88.57,22.4,91.3,0.25,31.0,1325,26.3161,94.5244,36.13,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-09-02 19:57:09,7.56,10.68,0.647,85.05,24.0,85.4,0.18,31.0,1325,26.3161,94.5244,39.95,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-09-03 19:57:09,68.37,76.91,0.878,98.0,20.1,98.9,0.11,31.0,1325,26.3161,94.5244,58.25,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-09-04 19:57:09,3.97,79.9,0.049,94.31,21.5,94.3,0.39,31.0,1325,26.3161,94.5244,45.09,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-09-05 19:57:09,1.06,73.4,0.014,91.95,21.0,93.6,0.03,31.0,1325,26.3161,94.5244,41.09,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-09-06 19:57:09,1.86,6.89,0.236,88.08,22.2,89.9,0.26,31.0,1325,26.3161,94.5244,34.12,Moderate
10,Mokokchung Heights,Mokokchung,Nagaland,2026-09-07 19:57:09,125.68,128.6,0.97,98.0,21.9,96.3,0.18,31.0,1325,26.3161,94.5244,64.99,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-09-08 19:57:09,122.57,250.11,0.488,98.0,19.2,97.2,0.1,31.0,1325,26.3161,94.5244,68.52,High
10,Mokokchung Heights,Mokokchung,Nagaland,2026-09-09 19:57:09,7.77,256.02,0.03,94.58,18.7,91.6,0.07,31.0,1325,26.3161,94.5244,48.57,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-06-12 19:57:09,2.28,5.7,0.34,44.55,26.1,77.5,0.06,22.0,786,24.817,93.9368,14.23,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-06-13 19:57:09,12.67,31.69,0.388,42.26,21.8,72.4,0.22,22.0,786,24.817,93.9368,14.82,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-06-14 19:57:09,30.6,45.55,0.657,49.91,23.1,76.2,0.07,22.0,786,24.817,93.9368,22.58,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-06-15 19:57:09,7.36,50.63,0.143,47.4,24.1,73.0,0.13,22.0,786,24.817,93.9368,19.53,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-06-16 19:57:09,58.0,95.96,0.598,61.9,26.9,80.0,0.19,22.0,786,24.817,93.9368,31.04,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-06-17 19:57:09,7.55,72.91,0.102,57.95,24.5,76.8,0.36,22.0,786,24.817,93.9368,20.52,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-06-18 19:57:09,5.51,71.06,0.077,54.62,26.5,75.5,0.12,22.0,786,24.817,93.9368,15.53,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-06-19 19:57:09,136.23,149.29,0.906,88.67,26.1,90.5,0.02,22.0,786,24.817,93.9368,56.36,High
11,Imphal West Foothills,Imphal West,Manipur,2026-06-20 19:57:09,169.78,311.52,0.543,98.0,24.6,91.5,0.11,22.0,786,24.817,93.9368,66.17,High
11,Imphal West Foothills,Imphal West,Manipur,2026-06-21 19:57:09,45.0,351.01,0.128,98.0,23.7,96.0,0.2,22.0,786,24.817,93.9368,57.11,High
11,Imphal West Foothills,Imphal West,Manipur,2026-06-22 19:57:09,30.65,245.43,0.124,98.0,24.7,98.7,0.14,22.0,786,24.817,93.9368,46.71,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-06-23 19:57:09,65.5,141.15,0.461,98.0,23.3,93.0,0.14,22.0,786,24.817,93.9368,47.91,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-06-24 19:57:09,6.99,103.14,0.067,96.28,25.4,93.1,0.32,22.0,786,24.817,93.9368,37.91,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-06-25 19:57:09,6.45,78.94,0.081,92.36,23.6,96.3,0.23,22.0,786,24.817,93.9368,37.84,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-06-26 19:57:09,23.51,36.95,0.619,89.67,26.3,96.3,0.38,22.0,786,24.817,93.9368,35.32,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-06-27 19:57:09,0.71,30.67,0.022,87.14,26.6,89.6,0.28,22.0,786,24.817,93.9368,29.15,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-06-28 19:57:09,1.1,25.32,0.042,85.18,23.4,90.4,0.33,22.0,786,24.817,93.9368,28.9,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-06-29 19:57:09,2.43,4.24,0.464,82.28,23.9,84.1,2.43,22.0,786,24.817,93.9368,32.68,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-06-30 19:57:09,6.67,10.2,0.596,79.6,25.0,91.8,0.2,22.0,786,24.817,93.9368,26.44,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-01 19:57:09,1.96,11.06,0.162,77.8,22.7,92.2,0.3,22.0,786,24.817,93.9368,24.03,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-07-02 19:57:09,4.52,13.15,0.32,74.13,24.8,85.7,0.05,22.0,786,24.817,93.9368,25.11,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-03 19:57:09,4.6,11.08,0.381,70.52,22.0,80.3,0.35,22.0,786,24.817,93.9368,19.32,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-07-04 19:57:09,20.62,29.74,0.671,68.34,23.6,88.0,0.12,22.0,786,24.817,93.9368,26.63,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-05 19:57:09,7.49,32.71,0.222,65.55,25.7,79.8,0.3,22.0,786,24.817,93.9368,18.91,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-07-06 19:57:09,6.98,35.09,0.193,61.98,25.2,79.7,0.28,22.0,786,24.817,93.9368,22.55,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-07-07 19:57:09,47.7,62.17,0.755,73.91,26.0,81.0,0.15,22.0,786,24.817,93.9368,29.72,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-08 19:57:09,2.72,57.4,0.047,70.13,21.7,81.1,0.08,22.0,786,24.817,93.9368,21.39,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-07-09 19:57:09,205.59,256.01,0.8,98.0,24.8,97.6,0.21,22.0,786,24.817,93.9368,65.96,High
11,Imphal West Foothills,Imphal West,Manipur,2026-07-10 19:57:09,157.16,365.47,0.429,98.0,25.6,90.4,0.03,22.0,786,24.817,93.9368,67.28,High
11,Imphal West Foothills,Imphal West,Manipur,2026-07-11 19:57:09,7.39,370.14,0.02,95.3,22.9,92.0,0.36,22.0,786,24.817,93.9368,46.54,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-12 19:57:09,6.11,170.66,0.036,92.95,25.3,87.8,0.09,22.0,786,24.817,93.9368,37.23,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-13 19:57:09,1.14,14.64,0.073,90.88,21.8,88.1,0.28,22.0,786,24.817,93.9368,34.18,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-14 19:57:09,0.62,7.87,0.07,87.44,25.6,86.0,0.32,22.0,786,24.817,93.9368,23.87,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-07-15 19:57:09,0.47,2.23,0.147,85.65,22.6,85.6,0.3,22.0,786,24.817,93.9368,20.84,Low
11,Imphal West Foothills,Imphal West,Manipur,2026-07-16 19:57:09,7.36,8.45,0.779,83.63,26.5,86.1,0.04,22.0,786,24.817,93.9368,32.09,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-17 19:57:09,7.53,15.36,0.46,79.76,23.2,84.5,0.29,22.0,786,24.817,93.9368,25.46,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-18 19:57:09,47.07,61.96,0.748,91.53,21.7,92.8,2.32,22.0,786,24.817,93.9368,43.76,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-19 19:57:09,28.32,82.92,0.337,87.77,24.3,95.5,0.09,22.0,786,24.817,93.9368,36.08,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-20 19:57:09,5.66,81.05,0.069,85.36,24.6,89.3,0.07,22.0,786,24.817,93.9368,31.06,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-21 19:57:09,3.04,37.02,0.08,83.32,22.4,85.3,0.05,22.0,786,24.817,93.9368,25.65,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-22 19:57:09,18.83,27.53,0.66,79.91,25.3,88.5,0.13,22.0,786,24.817,93.9368,27.15,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-23 19:57:09,28.43,50.3,0.554,76.91,22.9,91.7,0.22,22.0,786,24.817,93.9368,32.42,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-24 19:57:09,6.84,54.1,0.124,74.94,21.5,89.6,0.27,22.0,786,24.817,93.9368,26.63,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-25 19:57:09,74.92,110.19,0.674,93.67,24.0,88.8,0.26,22.0,786,24.817,93.9368,46.5,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-26 19:57:09,19.32,101.08,0.189,91.17,24.6,87.9,0.39,22.0,786,24.817,93.9368,40.52,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-27 19:57:09,73.39,167.63,0.435,98.0,23.1,95.2,0.05,22.0,786,24.817,93.9368,46.48,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-28 19:57:09,5.8,98.51,0.058,95.8,25.4,94.4,0.32,22.0,786,24.817,93.9368,32.87,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-07-29 19:57:09,170.14,249.33,0.68,98.0,23.5,94.1,0.16,22.0,786,24.817,93.9368,61.7,High
11,Imphal West Foothills,Imphal West,Manipur,2026-07-30 19:57:09,147.83,323.77,0.455,98.0,22.7,97.0,0.1,22.0,786,24.817,93.9368,63.33,High
11,Imphal West Foothills,Imphal West,Manipur,2026-07-31 19:57:09,5.03,323.0,0.016,96.16,21.7,89.2,0.27,22.0,786,24.817,93.9368,47.41,Moderate
11,Imphal West Foothills,Imphal West,Manipur,2026-08-01 19:57:09,3.06,155.92,0.02,92.97,22.0,93.8,0.03,22.0,786,24.817,93.9368,36.95,Moderate
